Age,AnnualIncome,Experience,HoursWorked,City
22.681524356387285,58105.451146079926,,3.0245622418158966,Chennai
31.943975700020527,45061.878459266016,2.8431300951872567,2.5161852386431045,Chennai
23.5842044026317,68711.60477573893,2.5321400095477316,2.6766765666212082,Chennai
22.854088872220096,65436.78199147741,2.1348166841414318,3.0649375768745926,Bangalore
25.13671551971144,54787.197219153466,3.5719720446626626,3.1901757066954035,Bangalore
18.924572240027178,61491.63451815542,2.169106767615806,3.2557300004388674,Chennai
22.622437784701898,59082.10846826481,2.7524936394902286,3.259726558251036,Mumbai
21.39911077883267,57323.99011327241,2.2625273444195217,2.8040012302278865,Delhi
30.29636272084329,63239.853687687646,1.8695580228324773,3.2753585841164328,Delhi
31.3664685910379,68259.72208440918,1.7403150170229933,2.8547297781401246,Bangalore
28.800733447559868,54338.64427504975,2.721909714073114,3.232390216028801,Delhi
22.21920858526575,59523.7971515056,0.8793663299654637,2.692683707599713,Mumbai
24.242295545820518,50017.73454428121,3.3162056519658174,2.57095758661181,Delhi
23.67986653990905,61045.92461828873,3.220636644533058,2.5692413546461683,Bangalore
28.48949125646488,60081.864488156694,2.0092456744760243,3.1386310422789814,Bangalore
25.59717908672041,55198.26498272964,2.5349010424950094,2.884405920941472,Mumbai
25.340552035753745,65297.045396168374,3.293008408072676,2.6286553503519454,Mumbai
31.3991001239688,44383.297603819985,2.4241074524822084,3.1764951619453727,Delhi
25.842975603205097,,2.3959388748213626,2.85209971960235,Delhi
23.231905729167366,66796.8167761682,2.6785077429825237,2.792127121421804,Bangalore
27.698799626299753,62458.39616701288,2.90643105941948,3.188888652577084,Mumbai
22.513014967233783,55518.55167842424,2.873646802561631,3.1831110796300393,Mumbai
24.937295218107554,60938.61906647026,3.1388324478942122,2.822528583349251,Mumbai
26.641292143510114,58382.45878052885,2.3911593983863897,3.329633055596157,Delhi
27.47624904696409,66508.07708800511,3.1527394035771645,3.0063011524898275,Mumbai
27.045858913884892,57517.86594725235,2.662083176244221,2.960957083689695,Bangalore
25.290987894978155,64761.25620349531,2.0908896583832637,3.627716182705638,Bangalore
21.981947855500895,50286.49109769814,3.079055436750034,3.2374988081888807,Delhi
26.872359451156466,65026.76407411424,2.4938766135765427,2.7308236885542505,Chennai
25.22741367458118,54582.70630790311,2.9875598667088754,2.9558827855493583,Delhi
22.523508409622465,57428.91326677605,2.7064657271378123,2.8308826341588076,Chennai
22.533338813300706,61949.4976919353,2.6224832855543614,2.8479170473886612,Mumbai
23.58688508314503,61856.399498861094,1.7759578292513378,2.5777608676870334,Delhi
22.844667336242694,58292.42278630522,2.655453782799002,3.4426068650848656,Bangalore
27.572978869606057,58720.491760292585,2.4904918960486557,2.6992411906086575,Mumbai
24.944460592022832,57690.73088863889,2.661359280169045,2.751830716934303,Bangalore
26.558039542723517,,2.445619925771571,3.1205135166296825,Mumbai
27.07043197513334,56790.23622491331,2.6120462409052085,3.0037777202345386,Delhi
25.293028295646494,53815.92172915627,2.5122550871294713,3.149399487373635,Chennai
29.353430823385125,67674.16660868165,3.5765912287557784,2.769795731133585,Mumbai
27.616961910162033,61466.736045906815,3.594901466608836,2.7575105143934544,Chennai
22.480834473457673,55204.85883644782,1.4380521378450966,2.842273493495772,Mumbai
22.722602015338907,61203.15029180966,2.6708779878885798,3.5628512517647657,Bangalore
27.85127151455815,55384.770754700774,2.050792664325821,3.1475757514519516,Bangalore
21.039300378938073,74651.67012683483,3.0897200603606434,2.8592473043685884,Mumbai
19.860596412727368,70830.9789933233,2.442730077373691,3.3713448935920387,Chennai
20.216717023616898,55204.99981636982,2.5026218498590915,3.014094178129423,Delhi
23.649803585562267,64982.79945877999,1.966189785308703,2.957286154493612,Delhi
25.360886895135696,64115.510672469994,2.855807439044445,2.6626073724486394,Bangalore
20.397657487793133,70221.41457518807,2.666157005989796,2.775454039033034,Delhi
29.653455926567567,60925.39707434287,3.089648592031913,3.0202555444230326,Bangalore
31.18224377464596,74042.72673954563,2.3755179257604633,3.2914712852863066,Delhi
26.936127848755444,70949.05246025878,2.0175382697099478,3.2058154379995316,Mumbai
28.175273460548762,45930.08410861508,1.9083707436671125,2.38823034667197,Bangalore
24.191779496666328,65740.3380463677,3.251178526048014,3.0222284341259327,Bangalore
29.885846636713875,48959.18833428087,1.6483087803224228,2.9833356903310144,Mumbai
26.152196346817924,59738.44201524725,1.4662789499800617,2.9732639881461633,Bangalore
21.08659149848544,65357.380390640305,2.683299123048424,2.7180360641017933,Delhi
23.45839924798992,51526.29182488839,2.468660451363414,3.2865426961503714,Delhi
22.04282186099337,64032.372124142756,2.2348711908137795,2.762138150321297,Bangalore
24.678908920136326,51718.06142064501,,2.6406366322233454,Delhi
30.89417539874917,60282.10841577383,2.150137246003707,3.0641939732202665,Chennai
24.66301585092751,58232.243203734215,,3.2272523130141915,Bangalore
23.40849655716842,55393.45407484256,2.362474151424178,2.3094236505793244,Mumbai
20.454426813404343,70934.99413955619,3.322483856750642,2.9252891881330867,Chennai
26.7296708891673,62490.00123634829,4.039440404227619,3.335872473430373,Bangalore
24.6162472255577,52355.6764751966,1.6967768398712137,3.061039090760167,Mumbai
22.73094776414709,48621.97032321861,2.176713557878737,2.6755355989156815,Delhi
30.061424905217695,67053.11805559561,2.4960136793416914,3.4439832416670075,Mumbai
25.232104922942856,53109.72638937389,3.2615620386348287,3.1616730131053976,Chennai
21.888261537020632,58477.290575331135,2.0621908733076215,2.585160080710699,Delhi
27.778532642594925,75275.33312376104,1.8007162130904293,3.168890771007171,Bangalore
23.04807229263452,56102.99692988243,,2.7408027690960552,Delhi
25.14556488383448,53352.3990687117,2.6352284128899193,2.984928567165259,Bangalore
24.28315585940077,52739.490703667216,2.2116143347158337,3.2266173677477266,Bangalore
26.502751562873144,52179.55804161159,2.5496661527146127,3.225416137011537,Mumbai
19.991784156635884,64346.88153903948,2.1686881205270767,3.171179600577948,Mumbai
22.710222530372448,45560.943194683845,1.6862287810584187,3.014425483998415,Mumbai
25.779167505164445,52765.46699916473,2.819296229388687,2.501543981319312,Chennai
24.80176060405805,50311.87040190035,2.1740819460989202,3.0142196013949243,Chennai
22.418759904148143,56923.555646161396,3.0031464046072203,2.8269324391430555,Mumbai
27.507076336195425,50962.34516273905,2.7649020889576414,3.43247058619737,Chennai
17.585066499618133,53624.83795623619,2.78853606359027,2.939086384187102,Delhi
26.113437620113928,55168.11850627344,2.54329489373645,2.953296829382376,Delhi
28.50334618497942,62035.3667464097,2.668801331037601,2.87643691016326,Chennai
23.53718132778252,56539.53449744303,2.6972260711891485,2.873704655753921,Chennai
25.869324570689237,76603.2063891635,2.9355623517158462,2.902192940349648,Delhi
28.603641766491833,56735.39701582759,1.480937732411073,2.6975741067247787,Bangalore
19.387624236922434,57187.89212766953,2.5092091895947757,3.502931193682585,Delhi
25.98078212129249,58247.195769529084,2.9147027905917446,2.3366594072976343,Delhi
25.706843674325697,66166.92155109573,1.7607068771100791,3.343126212962079,Chennai
26.015489222483243,56677.69668879359,2.8163909330531425,3.6812078573413185,Delhi
25.545598765175484,61985.76469040269,2.270319550229878,2.7450466891605627,Chennai
27.491007449632736,53151.329392729065,2.535783118609696,2.856702765970465,Chennai
26.436939477239175,62669.29684229559,3.0187699721289496,2.846995080343576,Mumbai
24.190375194119888,52169.89027374154,2.277853369961944,3.1131901479134556,Delhi
27.270965849936054,52622.677406578994,2.93480296005283,3.4066913576414852,Bangalore
26.240304709671104,75014.36650046453,2.1131054004482133,2.626603589006575,Mumbai
19.663839253287165,71968.35449191346,2.827182828177029,2.9833245987268633,Chennai
25.83990587895946,50996.087621612984,3.722875989808413,3.038766354592568,Chennai
25.32818438381468,65806.13299118953,,3.067165207283739,Bangalore
22.628576633664064,63771.746857087965,3.441012248237517,3.4036260138464933,Chennai
29.77955987991819,55910.27458855052,2.0051975898707095,2.9622639239701054,Delhi
25.167174736866084,68753.53214776759,1.6537676851425904,3.458865095838184,Mumbai
24.525976304263033,56584.95144042064,1.9939478123699161,2.503542998440269,Chennai
27.469511751885744,60586.54373750723,1.855019550129473,2.6114763683809152,Chennai
23.992645902129617,73352.17220231514,2.3702043243181974,2.549057114064568,Bangalore
24.262770807742168,57818.21144201863,1.1515566785292142,2.9837115400446566,Delhi
24.307196409373965,65569.65091850735,3.4244780474726726,3.3379695088643273,Chennai
24.19333392833551,51147.792730066634,3.78667990162493,3.0177655302043465,Bangalore
25.041787875738837,59806.99930311997,2.5990423803839273,2.956691876422817,Chennai
23.27901397935929,55625.12847007686,2.4836233648920008,2.8369725686598706,Bangalore
22.86146265196851,60851.441821535176,2.3725113912895726,3.4511978965748065,Bangalore
17.047090574820963,,3.1230425962488146,2.3779829302775553,Delhi
23.971937217758953,57028.47307203367,1.7962441526410893,2.7666549937227374,Chennai
21.668272463602513,74018.16354738898,2.9678391965737307,3.3814665284982475,Delhi
27.165016192129706,50967.585830262164,2.237739866860113,3.1468123683683755,Bangalore
21.333616573324164,65703.98744137911,2.3798373009209324,2.887553757735121,Mumbai
27.132879904610476,63554.10649188832,2.31951691709046,3.3477989410092746,Chennai
21.75681001720031,64927.48485555411,2.7965506289841917,2.9071360682058027,Mumbai
25.978399066726354,49991.09138891758,2.9620135096034503,2.9445293590671033,Chennai
23.431830938442882,68392.07380669512,2.14782815472862,2.577461611090932,Delhi
20.330112479428287,64848.07961076512,1.8597853237518585,3.5264382545953095,Delhi
18.754211776348832,73571.65094632031,2.6055087336013094,2.9709860664388823,Delhi
23.36524273957315,63193.088914816566,2.4811826487875757,3.3309905646049565,Delhi
25.34268294598612,61202.41409169502,2.318193893893072,2.9829163128836798,Delhi
41.231207075568236,94347.47411015062,8.651814577894287,7.594611275218172,Mumbai
40.68346175251177,117240.24995470981,10.018433933065394,7.278065364289337,Delhi
37.840961278762556,108325.42911896532,10.195845255097682,6.2173017779079744,Bangalore
41.633011022857886,94461.24593643239,11.029155637325644,7.378077985930434,Bangalore
41.0241189372555,134740.3647591827,11.665474444462577,7.811496052014505,Mumbai
32.63650307467342,100806.34549896448,9.37518142230432,7.020872840168667,Chennai
42.07063608187649,109113.84280269801,10.186766764477078,6.395693654117342,Bangalore
37.55392878803221,98900.08354727666,9.076766753889096,5.918652315506933,Chennai
36.09650698809067,135804.6269491176,9.050601111168056,9.105905651869913,Mumbai
41.97327160352356,122772.54185542311,9.141642219818786,7.560247903527193,Chennai
37.697448695048905,121830.14721968042,12.560084538268795,6.92315208022028,Chennai
44.59709330514271,109452.35362311169,9.965011509503038,8.416640508508408,Chennai
37.49213176884893,147186.72836995393,10.707751935455475,6.5500265792845855,Chennai
42.529630956222086,134588.31674440095,10.621809962217196,5.743820224087635,Mumbai
37.09145129670053,116287.22046672743,9.925566570899953,7.496537678040543,Bangalore
40.71080400373302,99969.83461934848,10.380197851005963,7.488468596227058,Delhi
42.23916179172416,136211.71088331932,10.833922154548905,7.367344063382749,Chennai
39.71933715416541,95085.58599726013,10.429618219132585,7.166150149730489,Bangalore
41.0863153487815,100848.77136269536,8.918943459591738,7.842522282666323,Bangalore
39.84177938457338,130222.51046058937,10.02831837613046,7.023804911596597,Mumbai
43.75313522390399,112259.32907673939,10.096120776940984,6.630179769035966,Bangalore
38.26201509027074,115362.41814797041,10.222133771633713,6.617001102669218,Mumbai
45.023024502294085,106580.89046670744,9.813128355838641,6.64821515338066,Chennai
45.78791153741493,122948.32164767361,11.031844539468635,5.811551701570423,Chennai
41.068201063477034,133344.46193435157,10.082283989275425,7.852384300052281,Delhi
37.93084619959851,141140.2116027837,12.29889812361925,6.709729151648273,Delhi
38.21798991439691,141800.7671567655,11.579572145730712,6.581711978277386,Delhi
38.31925273161657,115773.2308670924,8.655549488965724,6.265078442812642,Bangalore
35.98343693299173,108483.03652343807,9.965315112613219,7.187371786029217,Chennai
46.20200197125631,105024.68938891814,10.984322398476584,6.828808924619593,Mumbai
39.80214516139027,130122.29238249906,8.877277978437702,7.30592779694724,Delhi
40.66580883285222,127386.76896012224,10.289168643907818,8.964240111928715,Mumbai
37.44904006299473,112035.04567497273,9.376859473575236,6.555618304671796,Mumbai
37.45045149077393,137835.24796661327,11.420504247989856,6.543402965000419,Delhi
36.670577707583085,127071.23334579606,9.447776955719029,7.506345454204409,Chennai
40.8116920834052,97263.83827504152,11.547505201330061,8.436702138476416,Delhi
37.548845238062455,114184.47660096023,10.285865390724904,7.26756543198962,Mumbai
42.634177090691324,150153.06808149524,9.823052772505951,6.361362204369237,Delhi
34.48272308794189,109036.04940087121,9.966873027126203,8.43564629081423,Mumbai
37.92955480385531,123356.81927458348,9.983577103927248,7.950714618758467,Mumbai
50.107729703494485,112036.96840619518,9.510560557481778,7.835328701655258,Delhi
42.727565958505245,147700.6098860405,10.583928185325965,6.712566327370352,Bangalore
42.362619322769234,136630.55370874362,10.820482181197365,7.405819224885838,Delhi
44.26669875835662,137539.4338566851,11.382158991037528,7.518967910071714,Bangalore
39.331527678732584,122200.70529649984,11.206508966508357,6.346451463210212,Mumbai
41.47469323549161,114099.91781508959,10.028744822934817,8.02276149008584,Mumbai
40.764396272079615,120696.54822234223,8.64014385902008,7.597002852821777,Bangalore
42.5819367245643,152448.8208495819,9.692221765047,7.175320262131152,Mumbai
40.99753473484302,143661.7991964521,9.904704467613048,7.223217220616271,Bangalore
42.43158603886616,122799.13684734538,9.553566385449471,7.155271994318646,Bangalore
44.294526999439086,104602.2705088341,,6.439903348048661,Mumbai
44.78018651569937,97152.19642824338,9.441078152728412,7.301769500051616,Chennai
46.262096116937364,119013.74608390518,9.444800473306803,8.504925655552473,Bangalore
34.20794439833502,87017.91065069877,10.440014450053333,6.598356620517911,Delhi
35.91506873147715,130625.3467094903,10.243800713771199,6.548737095410617,Delhi
34.87878240531642,133086.85992420217,10.65020117795866,6.920659308976494,Mumbai
47.38654798419066,103948.7285051077,8.47447482907526,6.446473544095005,Chennai
39.817655934578006,123650.09173984038,9.75876394214367,7.281644317211438,Mumbai
34.993842303238225,141656.46906109888,9.917848821607432,7.893836665270502,Chennai
41.37090138551082,126851.29828730675,10.569767280232204,7.358166848013852,Bangalore
42.570891039470176,139937.28795198648,10.19652116970147,7.56720300607081,Bangalore
39.641057222851096,141601.7582317421,9.32360769794073,8.440752346328653,Bangalore
39.83936819742263,98538.37346822929,10.128104414910789,6.455158674020096,Bangalore
43.3625741959549,110210.64031046414,9.55381656678522,5.488367415243575,Delhi
38.19077472300369,83641.81010056565,8.416097176514278,7.608331724915438,Delhi
43.14320063460333,126381.86342677448,9.033023856870788,6.961830915086416,Mumbai
39.985589843637726,102624.52966211186,11.50339830176715,7.701889832460537,Chennai
39.116143304681344,120403.28758491795,10.208382807947553,5.366612105260567,Bangalore
39.01129046991761,109770.23628003302,8.998379990105084,6.775119765691236,Bangalore
47.19074610739809,129612.64291900514,9.428821010217202,7.458066225084927,Chennai
45.59742174634401,133869.50524369153,10.059630369920175,6.482450577835541,Chennai
42.79289325445436,125902.28078132625,10.895193220027732,7.508137441345576,Mumbai
44.19821086127734,111971.47182659149,11.317394065634325,7.15807968375392,Chennai
48.30104349050106,109662.18272865648,11.73596380316525,7.1583286267701185,Bangalore
37.394327985542205,112741.71248918517,9.67965269180568,7.339332757121533,Bangalore
42.091341952141995,111394.49994092132,9.975645407739018,8.713816286889491,Bangalore
46.910172680402844,126544.85504511048,10.0380034781682,7.096025061374609,Bangalore
42.45407189092167,104658.11152202392,9.742623462576654,5.665132740897929,Bangalore
41.59689249042112,129707.93909554112,9.516813537700626,8.259189410632025,Mumbai
35.09693734799063,98034.3767968527,10.224451818559972,7.837678642089724,Bangalore
46.73571076583148,113116.73605696589,11.078680833431296,6.969193224399434,Mumbai
39.30949080023672,133254.8990623001,10.65232287841342,5.7388862744126,Bangalore
45.906161398903585,140701.37031221177,9.37443729849047,7.316642826749927,Delhi
41.976120745130956,123910.1064873586,9.44969484615458,6.462701305649559,Delhi
39.89778371603422,137590.93528889047,10.543600154594433,6.703508534331116,Delhi
43.08679484259338,77271.86069054887,11.148765700372103,5.60822897697752,Delhi
38.55023623438747,103204.95158060784,8.705318524279095,7.9286614299028155,Mumbai
38.129195194752434,125197.55822596073,9.953079421120815,7.3816326617784975,Mumbai
40.30728756424102,100755.11663717145,10.99626681944714,6.60499473347095,Chennai
33.773672405361,113578.27258551131,11.50075979063431,7.680177393690794,Bangalore
38.605391462368566,114761.13443522356,9.678364948782617,8.661398386848672,Delhi
41.527741808926216,126450.62470786604,11.030283454031842,7.191031327221211,Mumbai
38.963831416717184,117054.75226372533,9.928398740585935,6.970222210792127,Bangalore
42.91051817454792,120779.18828710949,10.73264007721558,6.9354267359131345,Bangalore
40.31454076126436,90026.98973201838,10.916327674702481,7.277190780718394,Mumbai
43.99204043943861,76556.16932709466,12.088374704780728,6.888328297475861,Delhi
44.432731266950064,104401.41109311703,10.61277390506257,6.157267549461075,Chennai
37.50492415721678,,9.809317599236653,7.173946298543778,Bangalore
43.48027092275502,127435.22831958906,10.150418905143576,7.29196880197298,Chennai
49.6136623409531,119135.71804449621,10.201099046714967,7.84052351680609,Delhi
44.42210373183194,137805.4545834057,10.638730222029185,6.0855960698156135,Delhi
46.53372612920438,102804.81910471967,10.302635465239034,6.396579319984514,Chennai
39.74344661362803,124931.43615455221,10.321357215450274,7.337536603388227,Delhi
46.45484507623459,,9.755843364709351,7.771269734630685,Bangalore
44.757881955698565,101585.88277294511,10.597400069849858,7.560938193848719,Chennai
38.80974598656003,140635.6021996743,9.849944412967472,7.100461162777234,Delhi
39.30771270286452,120233.685713722,8.903724913104798,5.847959293924564,Chennai
46.37802025289989,107295.57977522508,9.008607650543693,5.277287909117028,Bangalore
37.444153009241994,100153.65309888753,11.642015160136369,7.807853671474107,Delhi
37.24739861928911,153786.53708016465,10.981765486991595,6.740134893193102,Bangalore
30.002377140505708,154364.13858886113,8.610427533236404,5.683681002434486,Delhi
44.09028172803856,156596.2860950891,11.384272818510517,7.4511272960418875,Mumbai
42.379017366661145,132801.2333817046,10.758928589786764,7.224953139175501,Delhi
40.416804415807505,119061.10308150716,9.246035411133324,6.775459938506581,Chennai
33.22817274321846,118524.90559807875,9.011408892849083,6.1171285462273834,Delhi
40.71957660461391,140880.034295169,10.918316606002312,5.743599517101458,Bangalore
36.04148745371865,134111.56781982325,9.01751260646169,6.8202934800023804,Bangalore
42.200208396098205,105474.83317704547,10.10537550614596,5.932779604065436,Delhi
37.594529424195144,124796.72901213805,8.407006266468331,7.352379790368319,Chennai
39.92144880429328,128287.34931625721,10.223914134064662,8.091312343979075,Mumbai
40.50089801059163,113558.9168831212,10.122297503032284,7.43463842322911,Chennai
40.195440281302815,120608.87536805823,9.298008312193245,6.4696792659592415,Mumbai
34.38957891280123,146243.65114780408,8.756136764608716,6.445675841763274,Bangalore
37.12637093772321,133423.8656541666,9.705050321707972,7.998193658138987,Chennai
37.30603750302453,124184.91243335704,9.164652946740242,8.716119302218711,Mumbai
35.24960632388195,124647.31065340541,10.633776880932098,7.331039277961199,Delhi
39.258849364489166,118052.68950399861,10.04381147197911,6.882398398697209,Bangalore
43.85551646717964,153157.84502387026,,5.904157616336738,Delhi
39.64687180659498,158695.64006481477,9.19632543203027,8.311293444355254,Bangalore
46.710803256305766,111696.17637438008,10.568983079185275,8.30271729850283,Chennai
38.48348903605005,116946.29459846458,9.418319086051357,6.188194615445706,Chennai
37.402889819735975,101640.89599856615,10.034083468259226,6.384021415153087,Bangalore
40.93514364716299,96661.56530694559,10.330880232214458,7.66682316928714,Bangalore
32.02505742971418,125610.84854771358,11.227668992473292,6.032287185047036,Bangalore
46.690289547350815,126285.28514049068,9.294988144241591,6.955384737873835,Chennai
42.23330765008689,121140.08087118618,10.538755992446369,6.263461125536507,Mumbai
40.67744329614431,98794.2825464253,9.8887739386513,6.276873886828168,Delhi
37.057880229640936,138541.39762815656,11.091310120594269,7.487310496725741,Delhi
35.63074894130968,,11.213097699979183,7.1133735309119235,Chennai
49.27731815992678,125899.76759091558,10.19204911649003,6.752706828637999,Delhi
40.53416361912913,117712.95245429184,10.70810867668859,7.765361853435667,Bangalore
36.856042157968204,100031.50569663334,8.163794626896703,7.406393061530035,Mumbai
35.58653357530451,87706.64110571276,10.388578604530965,8.994399613946232,Delhi
39.975716353840426,132577.36161677464,10.081829358547566,6.9208882774470855,Mumbai
43.67630593195108,115645.88183717024,10.267392314071904,7.257358244956811,Bangalore
37.3276381854278,134880.63524304784,9.825040243304592,6.3954038724057245,Delhi
42.146039374281614,,10.028181157369128,6.992704802684637,Chennai
44.34358226332631,127120.47349319929,9.974973041254856,7.654213039360229,Mumbai
45.560830196069254,128367.15459527794,10.010352619843381,5.950531014119872,Bangalore
35.73954534769851,115421.62943467998,9.390487797840716,6.850422957611643,Mumbai
30.283249624485535,47648.46377178365,4.859002443881818,5.486501643826202,Delhi
30.3223720740506,35122.66716823065,3.1213292123624914,4.855912444278385,Delhi
23.95152628579446,47999.64364998102,8.061501664687395,6.218761851697317,Chennai
28.93278564534896,52453.63068424976,5.297334914404223,4.662914028881961,Bangalore
26.9329866822953,43487.65156755936,4.223646362917543,5.170416222375488,Bangalore
30.802869905249324,45015.230100767076,,6.190646274786341,Chennai
34.74777067720662,37575.51015775048,-0.10784226980390965,5.934319911239274,Chennai
23.165606507922895,43876.17299053658,2.659773947881281,3.1980195624199803,Bangalore
32.70731364102394,48795.775801513235,3.846979198546561,2.40895770785509,Mumbai
27.268777758737585,46959.02002701273,2.0421768624517425,5.183359919779155,Mumbai
29.923450754135022,47896.45749800544,5.239160736828307,4.026931059118445,Chennai
35.982857508322454,44207.35213486515,4.945390920980136,4.066732040926804,Mumbai
27.783588744042447,40575.986429865494,4.654107880153154,6.7117084801423434,Bangalore
23.140494285343216,36932.19301061629,7.942340654987217,4.7906763228481335,Delhi
26.654636306700418,50199.52343698038,3.788768920526272,6.826009713546936,Delhi
33.38962935669635,42560.44295927149,9.314616426531007,4.3942850769966615,Mumbai
33.71047686004653,46496.46290203246,7.603482578797596,6.561511196726853,Chennai
30.160020745328833,41232.910648269084,5.919944285878233,4.322284630247894,Chennai
40.066936237633115,45682.676655413685,4.269356897375783,5.184680305864909,Chennai
23.264368552351517,40141.929807446744,7.400827815888851,4.343105721028604,Chennai
24.7654450865903,47683.26376263643,7.371408309325994,5.718953310665067,Chennai
34.98023842902908,41216.0245571527,2.1563786665163125,6.501333651955487,Mumbai
28.38660080578932,43745.834917724766,7.656388283698115,5.55623000940066,Delhi
32.279438860408035,55825.01172450542,3.712963539239714,5.927840128081237,Delhi
30.285065624485423,46342.961394316284,8.056936852825064,5.507835756289624,Mumbai
32.69148039524816,50362.536686549014,4.270094540914229,4.160790332660993,Chennai
24.775954029894834,35168.217053119995,9.112414259880644,3.896791634278317,Mumbai
28.89373188207114,43615.933500555395,5.614813395618201,5.815737212539297,Delhi
34.30236744179873,42084.61280715531,4.665756572427177,5.2825799504883,Bangalore
28.756544369082263,53036.72788009996,5.981949903276503,5.734877786049817,Mumbai
33.31440634333706,50867.36928742663,5.3620431174074135,3.7031680520441537,Chennai
31.998439758763208,41743.215531040856,3.9427666365004863,5.586364018755093,Delhi
36.19141535716818,45106.357883680306,5.617666025197927,6.702214944635238,Delhi
31.203765897442842,58008.415570901976,6.1310192912630885,3.239237240844182,Delhi
33.76670810552266,46905.79192441389,7.579505508165491,5.6731813512699585,Delhi
29.307720080081133,38878.50881855317,4.58195348542795,4.1494795457907,Chennai
27.097382750976386,47942.89202210305,8.339809008702812,5.394671529822981,Bangalore
24.020584689824076,47223.013341100705,7.393262973291302,4.390217095680618,Delhi
